Images,Text,label,context
Neutral_563.jpg,যখন তুমি সব গুছিয়ে আরামে বিছানায় শুয়ে পড়ো কিন্তু বাতিই অফ করতে ভুলে যাও। ,0,Neutral 
Hateful_2321.jpg,"ওরে মাগী!    জোরে দে, জোরে দে। জোরে জোরে লাগা।",1,Personal 
Neutral_1851.jpg,অসম্ভবকে সম্ভব করাই অনন্তর কাজ। ,0,Neutral 
Hateful_2313.jpg,পিরিতের রসে তোরে ভিজাইয়া দিমু।    ,1,Personal 
Hateful_2463.jpg,৫ বল খেলে লাস্ট বলে সিঙ্গেল নেওয়া মানুষগুলার মতো ক্রিমিনাল আর একটাও নেই।,1,Personal 
Hateful_2347.jpg,"রেগে যাচ্ছেন কোনো? রাগবেন না, বেশি রাগলে হার্টের ক্ষতি হয়। ",1,Personal 
Neutral_1166.jpg,"ফ্রেন্ড তো অনেক থাকে কিন্তু, কলিজার টুকরা অনেক কম থাকে। ",0,Neutral 
Hateful_2067.jpg,যাদের দোয়া ও শিক্ষায় আমাদের চলার পথ আল্লাহর পথে পরিণত হয় তাদের রক্তে রঞ্জিত করছে শেখ হাসিনার আওয়ামীলীগ।,1,Geopolitical
Hateful_1523.jpg,"গয়েশ^রকে দেখতে নয়াপল্টনে বিদ্যুৎ প্রতিমন্ত্রী, এ যেনো সর্প হইয়া দংশন করো ওঁঝা হইয়া ঝাড়ো অবস্থা। ",1,Geopolitical
Hateful_887.jpg,যদি তুমি মাকে জেলে রেখে লন্ডনে লুকিয়ে থাকো তবে তুমি তারেক। ,1,Political
Hateful_2137.jpg,"হাসিনার লগি বৈঠা ভুলি নাই, ভুলব না। ",1,Geopolitical
Hateful_1833.jpg,"বললাম তো ঘটনা ভাইরাল হইলে আইসেন, মামলা নেবনে। ",1,Personal 
Hateful_2087.jpg,অবৈধ প্রধান মন্ত্রীর অসভ্য ভাষা। এর আর কি বলব এর তো আর কিছু বলা নাই। ,1,Geopolitical
Hateful_1392.jpg,"বিড়াল দুধের উপর বসা দেখে আমার ইচ্ছা, এইবার মরলে শালা বিড়াল হবো। ",1,Personal 
Neutral_1795.jpg,যখন তুমি টানা ৯ বার মারার পর ১০ তম বার তোমার ঝুনঝুনিতে হাত দাও। ,0,Neutral 
Hateful_274.jpg,মুক্তিযুদ্ধের নামে লুন্ঠনকারী দুর্নীতিবাজ রগচটা বদমেজাজী আ ক ম মোজাম্মেল হককে আপনারা আবারো আওয়ামীলীগের মন্ত্রী হিসেবে দেখতে চান? ,1,Political
Neutral_1757.jpg,"শেভ করলে তোমাকে দারুন লাগে, আর তোমাকেও । ",0,Neutral 
Neutral_1772.jpg,এত উকুন নিয়ে রাতে ঘুমোস কী করে বু ?,0,Neutral 
Hateful_2142.jpg,"স্বরাষ্ট্রমন্ত্রী একজন বড় রাজাকার, তাকে ধরে ফাঁসি দিন। তাহলে বুঝতে পারবো আপনারা সত্যিকারে রাজাকারের বিচার করছেন।",1,Geopolitical
Hateful_2341.jpg,গুয়ের সন্দেশ প্রতি কেজি ৪৫০ টাকা।,1,Personal 
Neutral_303.jpg,"পরে যখন জানতে পারি এই মেয়েটি আমাদের একানে রাধুনী হয়ে কাজ করতে এসেছে, তখন আমি। ",0,Neutral 
Hateful_2066.jpg,সাত খুন নয় পুরো বাংলাদেশকে হত্যা করলেও আমাকেও কেউ ক্ষমতা থেকে নামাতে পারবে না- মায়া। ,1,Geopolitical
Hateful_73.jpg,কিছুক্ষন পর দেখি বন্ধু ও ভয়ের ঠেলায় বিড়ি ধরাইতাছে। ,1,Personal 
Hateful_175.jpg,"সারা বছর না পড়েও যখন শুনি বেতন দিতে হবে, আই ফাক ইওর সিস্টেম। ",1,Personal 
Hateful_392.jpg,এক পরাশক্তির অন্যায় যুদ্ধ আতঙ্কিত করেছে বিশে^র মানুষকে। ,1,Geopolitical
Neutral_1719.jpg,হয় ফোন ঘাটা বন্ধ কর নয় বাড়ি থেকে বেরিয়ে যা। ,0,Neutral 
Hateful_916.jpg,কেরলে প্রকৃতির প্রতিশোধ এমনই মারাত্মক। ,1,Personal 
Neutral_661.jpg,"আমার সাথে কি হইছে জানতে পারার পর আমার ছোট ভাই, কি দাদা কি খবর? ",0,Neutral 
Neutral_1668.jpg,"উদ্ভিদের প্রাণ আছে বলেছিলাম,  আজ দেখছি লজ্জাও আছে।  ",0,Neutral 
Neutral_433.jpg,"যায়াবেটিকসের রোগী প্রতিবার মিষ্টি খাওয়ার সময়, জনি আরো বেড়ে যাবে, তাও শেষবারের মত খেতে হবে। ",0,Neutral 
Hateful_1083.jpg,"চীনের জীবাণু যুদ্ধ, তৃতীয় বিশ^যুদ্ধের মহড়া। ",1,Geopolitical
Neutral_925.jpg,"পৃথিবীতে একটাই সমস্য সেটা হলো বউ, কেউ আনার জন্য কাঁদছে আর কেউ এনে কাদছে। ",0,Neutral 
Neutral_707.jpg,আরিফ ভাইয়ের দুধের মালাই। কিছুই বুঝলাম না। ,0,Neutral 
Neutral_326.jpg,"আমি, পানি গরম করে দাও গোসল করবো। আম্মু, তুমি কি রাজপুত্র? ",0,Neutral 
Neutral_302.jpg,"কিন্তু যখন দেখতে পাই যে, মমতাদি আমাকে কোনো পাত্তাই দিচ্ছে না, তখন আমি। ",0,Neutral 
Neutral_1423.jpg,তরমুজের উপরে সবুজ আর ভেতরে লাল হওয়া সত্ত্বেও কাঁঠাল কেনো আমাদের জাতীয় ফল? ,0,Neutral 
Hateful_286.jpg,কে এই মিথ্যাবাদী প্রিয়া সাহা? একে বিচারের আওতায় আনা হোক। ,1,Personal 
Neutral_1252.jpg,"কুদ্দুস যখন বলে,  ভাই আমার একটা সুন্দরী শালী আছে, যদি চান তাহলে আমি আমার শালীকে আপনার বিয়ের প্রস্তাবটা দিতে পারি। ",0,Neutral 
Neutral_294.jpg,"আমিও মমতাদির উত্তরে বলি যে, আমি তো সন্দেশই বুঝাইছি। ",0,Neutral 
Neutral_639.jpg,"কয়েক দিন ধরে কিছু খাচ্ছে না, খুব চিন্তায় পরে গেছি। ",0,Neutral 
Hateful_864.jpg,ফেসবুক লাইভে এসে স্ত্রীকে কুপিয়ে হত্যার আসল কারণ এবার জানা গেল। ,1,Personal 
Neutral_1569.jpg,প্রজেক্টরে পড়াতে গিয়ে যখন স্যার ভুলে ১৯-২০ ভিডিও চালু করে ফেলে। ,0,Neutral 
Hateful_2441.jpg,"বন্ধুর সাথে রেস্টুরেন্টে গেছিলাম, কোন হালায় ফেস এ্যাপ দিয়ে এই আকাম টা করছে, এখন বাসায় ভূমিকম্প চলে। ",1,Personal 
Neutral_1335.jpg,এখন কি করমু? ক্রিসমাসের পর লাগাদার আন্দোলনের ঘোষণা দেন। ,0,Neutral 
Hateful_2080.jpg,"ছাত্রলীগ, যুবলীগ, আওয়ামীলীগ একটি জঙ্গি, সন্ত্রাসী সংগঠন। এদের নিষিদ্ধ ঘোষণা করা হোক। ",1,Geopolitical
Hateful_759.jpg,যেখানে হিন্দু পাও হত্যা করো। হিন্দুদের আস্তানা শেষ করতে হবে। ,1,Religious
Neutral_1968.jpg,তোমার দিকে কেউ নজর দিলে ওর চোখ তুইলা ফালামু। তোমার নজরই তো সুবিধার লাগছেনা । ,0,Neutral 
Neutral_141.jpg,"রাত ৩ টা বাজে বাথরুমে গিয়ে এক্সের কথা ভেবে আমি যখন কাদতে থাকি, তখন বাথরুমে থাকা জি¦ন। ",0,Neutral 
Hateful_1574.jpg,"সমস্যা হাজারটা, সমাধান একটাই, অভিনেত্রীর পতন চাই। ",1,Geopolitical
Hateful_821.jpg,"শ্যামল কান্তি ভক্ত বলেন তোদের আল্লাহ নাপাক, তোরাও নাপাক। নাউজুবিল্লাহ, শ্যামল কান্তির ফাঁসি চাই। ",1,Religious
Hateful_1777.jpg,মানুষরূপী শয়তান। এই শয়তানরা প্রকৃত শয়তানের চেয়ে ভয়ংকর হয়। ,1,Personal 
Neutral_1437.jpg,"যাও চার্লি, তোমার আম্মুকে বলো যে, তোমার একটা ভাই/বোন লাগবে। ",0,Neutral 
Neutral_938.jpg,পোশাকের উপরই কারো চরিত্র নির্ভর করে না। ,0,Neutral 
Hateful_2467.jpg,বন্ধু যখণ পাশে বসে বিড়ি জালায় আর যখন আপনাকে বিড়ির পুটকি দেয়। ,1,Personal 
Neutral_1158.jpg,ছ্যাঁকা খেয়েছেন? সেটা বড় কথা নয়। প্রেমে অংশ গ্রহণ করতে পেরেছেন এট্ইা বড় কথা। ,0,Neutral 
Neutral_247.jpg,"রাতের বেলা এক বড় ভাইয়ের সাথে ফুল স্পিডে বাইক চালিয়ে বাসায় ফিরতেছিলাম, এমন সময়- এইযে, এইখানটায় আমি এক্সিডেন্ট করে মারা গেছিলাম। ",0,Neutral 
Neutral_832.jpg,মেনশন করুন এত বুদ্ধি যার মাথায় হতে পারে। ,0,Neutral 
Hateful_1055.jpg,"হত্যা হলো নির্বাচিত কমিশনার, এ কোন দেশে বসবাস করছি আমরা। ",1,Political
Hateful_1500.jpg,ওদিকে পাকিস্তান হামলা করছে আর তোরা এখানে হিন্দু মুসলমান নিয়ে লাড়াই করছিস। ভুলে যাসনা আমরা সবাই ভারতীয় আমাদের শত্রু পাকিস্তান। ,1,Geopolitical
Neutral_2000.jpg,"এই আজতো আমাদের ১ম বিবাহ বার্ষিকী, আমরা আজ কি করব? আসো, আমরা দুই মিনিট দাড়িয়ে নিরবতা পালন করি। ",0,Neutral 
Hateful_1855.jpg,"জ¦লছে দিল্লি, বাঙালি সাংবাদিকের প্যান্ট খুলতে ধর্ম যাচাই। ",1,Religious
Neutral_1537.jpg,যখন হটাৎ রাস্তায় বেস্টফ্রেন্ড এর সাথে দেখা হয়। ,0,Neutral 
Hateful_2293.jpg,পাছাডা ধ্বংস কইরা লাইছিরে ভাই।,1,Personal 
Hateful_1375.jpg,"আমার বিয়ের গাড়ির ফুল কেউ ছিড়বি না, বলে দিলাম।",1,Personal 
Neutral_411.jpg,"জুমার নামাজের পর মোনাজাত ধরে আছি, আর জিলাপির প্যাকেটের দিকে নজর রাখছি। ",0,Neutral 
Neutral_1325.jpg,"পাম দিস না, পাম দিস না,  আসল কথা বল। ",0,Neutral 
Neutral_254.jpg,তারপর ঐ জীন তার গার্লফ্রেন্ড জীনকে নিয়ে আমার সামনে থেকে চলে যায়। ,0,Neutral 
Neutral_845.jpg,"গাড়িতে সিসি ক্যমেরা লাগানো আছে, টোনাটুনি সাবধান। ",0,Neutral 
Hateful_2204.jpg,আমার বুকে কি যে কষ্ট।  আমি এখন আমি কি করমু? ,1,Personal 
Hateful_1132.jpg,গার্মেন্টস ধ্বংসে ২০ হাজার ভারতীয় ম্যানেজারের ইন্ধন। ,1,Personal 
Hateful_1036.jpg,কেনো আনুশকার মত মেয়েদের সাথে এমন হয় ? ,1,Personal 
Neutral_354.jpg,"যখন শুনি গ্রামের চাচাতো ভাই আমাদের এখানে চাকরীর সন্ধানে এসছে, তখন আমি। ",0,Neutral 
Hateful_1020.jpg,"দিহান আনুশকার কঠিন পরিনতি, আসল দায়ী কারা? ",1,Personal 
Hateful_1435.jpg,"দাড়া, দুটো বাল ছিড়ে তার হাতে দেই। ",1,Personal 
Hateful_2255.jpg,তুই আমারে চ্যালেঞ্জ করতাছোস?   তোরে আমি কিন্তু দেখাইয়া দিমু। ,1,Personal 
Neutral_18.jpg,সে কোথায়? যার জন্য আমি সিঙ্গেল। ,0,Neutral 
Hateful_164.jpg,"অনেক রাত হইছে শীত লাগতেছে খুব তাই আমি, যাই মুতি আসি হুতি পরি। ",1,Personal 
Hateful_2269.jpg,খানকির পোলায় কয় কি?  ওয়ান টু তে খালাস কইরা দিমু।,1,Personal 
Neutral_1190.jpg,"মেকাপ করা মেয়েদের দিকে দুবার তাকাতে হয়। একবার মুখের দিকে, আর একবার পায়ের দিকে। ",0,Neutral 
Hateful_721.jpg,"নতুন নামে ডাকো, তেল বাবাই হলে নতুন নাম। ",1,Personal 
Hateful_1202.jpg,"জীবনে তো চুরি বাটপারী করে কম ম্যাচ জিতলি না সেগুলি কি করলি? মাম নম ওয়াস্তে একটা ম্যাচ ভিক্ষা দেন,বিড়ি খামু। ",1,Personal 
Hateful_1252.jpg,কল্যান পার্টির সরকার পতনের দোয়া। ,1,Political
Neutral_455.jpg,আমার অবস্থা দেখে আমার বন্ধুরা। ,0,Neutral 
Neutral_1022.jpg,মেয়েরা হাসলে টোল পরুক বা না পরুক কিন্তু ঘুমানোর সময় লুল ঠিকই পরে। ,0,Neutral 
Neutral_1074.jpg,"অন্যদের ফোনে মেসেজ আসে বাবু খাইছো, কি করো, গুড মর্নিং,  আর আমার ফোনে আসে ১ জিবি ১৭ টাকা মেয়াদ ১২ ঘন্টা। ",0,Neutral 
Hateful_1837.jpg,আওয়ামী ধর্ষক মিডনাইট এমপি নাজিম উদ্দিন আহমেদের কান্ড।,1,Geopolitical
Neutral_885.jpg,বাংলাদেশের কিছু বিখ্যাত মেধাবী ব্যক্তি। ,0,Neutral 
Hateful_638.jpg,এটা কি বাল বানিয়েছো? একদম খুন্তি ছেকা দিয়ে দেব। ,1,Personal 
Neutral_1105.jpg,"কি করলাম জীবনে? না পেলাম প্রেম পত্র, না পেলাম মনোনয়ন পত্র। ",0,Neutral 
Neutral_452.jpg,"দোস্ত গায়ে হলুদের পরের দিন আমার বিয়ে দাওয়াত রইল, গায়ে হলুদ কোনদিন? বিয়ের আগের দিন। ",0,Neutral 
Neutral_1834.jpg,বুকে আয় ভাই। আয় তোরে অনেকদিন পর্যন্ত খুজতেছি। ,0,Neutral 
Hateful_800.jpg,"মদ খাবো না খাবো চুল্লু রে, চুল্লুর প্যাকেট আমার কানে কানে কয়। ",1,Personal 
Neutral_909.jpg,বেঁচে থাকার জন্য দ্বিতীয় অক্সিজেন হলো মা। ,0,Neutral 
Hateful_1186.jpg,"চরম মূল্য দিতে হবে পিয়ংইয়ংকে, যদি তারা যুদ্ধ থেকে ফিরে না আসে। ",1,Geopolitical
Neutral_1382.jpg,স্ত্রীর সম্মতি ছাড়া যৌন সম্পর্ক ধর্ষণ গণ্য হবে বলা তার বউ  এবং যৌন অক্ষমতা নিয়ে বসে থাকা স্বামী। ,0,Neutral 
Hateful_1713.jpg,"৫ মে রোববার, মধ্যরাতে গুলিবিদ্ধ অবস্থায় পড়ে আছে দুই হেফাজত কর্মী। ",1,Religious
Hateful_36.jpg,"যখণ পরীক্ষার্থীরা পরীক্ষায় নকল করার পরিকল্পনা করতে থাকে এবং বলে আল্লাহ ভরসা, তখন শয়তান ও পরীক্ষার্থী । ",1,Personal 
Hateful_712.jpg,ভবা পাগলার গান মা তোর এই ভেজাল সোনা ঘষে নে না কষ্টি পাথরে। ,1,Personal 
Neutral_1210.jpg,"যখন আব্বু বলে, যা আগামী এক সপ্তাহের ভিতর তোর বিয়ে দিবো। তখন আমি,  কি যে বলেন আব্বু?",0,Neutral 
Hateful_818.jpg,মেয়ের স্বামী কি তার মার জন্য মাহরাম। মা কি তার মেয়ের স্বামীর সাথে ছেলের মতো আচরণ করতে পারবে। ,1,Personal 
Hateful_2225.jpg,আর কতো চুষবি? আউট হয়ে গেল তো।,1,Personal 
Neutral_1500.jpg,"প্রত্যেকবার ফেসবুকে ফেমিনিস্ট দেখার পর মনে মনে আমি, ভালা জামাই তোর কপালে মিলতো না। ",0,Neutral 
Hateful_1527.jpg,আন্তর্জাতিক মিডিয়ায় দেয়া বিভিন্ন সাক্ষাৎকারে জয় কেন বাংলাদেশ সেনাবাহিনীর সমালোচনা করে বিদ্রোহের জন্য সেনাবাহিনীকে দায়ী করলেন? এ প্রশ্নের উত্তর এখনো মিলেনি।,1,Geopolitical
Neutral_383.jpg,"তেমন কিছু না, মেলায় হারিয়ে যাওয়া চাচা-ভাতিজা। ",0,Neutral 
Hateful_447.jpg,ভারতীয় পণ্য বর্জন করলে কার বেশী ক্ষতি হবে? ,1,Geopolitical
Hateful_895.jpg,"এই লন আপনার জন্য ফূল আনছি, পরের বার মেকাপবক্সটা আনিস। ",1,Personal 
Hateful_1253.jpg,"ইরফান সেলিম বরখাস্ত, তাকে গ্রেফতার করে জেলহাজতে প্রেরন করা হয়েছে। ",1,Personal 
Neutral_1828.jpg,"ফটো সুন্দর হইছে, নাও, মিষ্টি মুখ করো। ",0,Neutral 
Neutral_677.jpg,আমি কেমন ধরনের বলে তোমার মনে হয় ? ,0,Neutral 
Hateful_2348.jpg,তুই একটা বাটপার।  মাইয়া মানুষ দেখলে হুশ থাকে না? ,1,Personal 
Neutral_934.jpg,"ঠাকুর একটা ভালো বয়ফ্রেন্ড দাও না। তখন ঠাকুর বলে, দিয়েছিলামা সিন করে রিপ্লাই দিস নি। ",0,Neutral 
Hateful_1139.jpg,ভারতে করোনা রোধে গোমূত্র পানের পার্টি। ,1,Personal 
Hateful_1589.jpg,"শান্তিতে ঘুমাতে, রংপুর এইদিকে। এটা কোন চেটের বাল?",1,Geopolitical
Hateful_568.jpg,ভাইজানের মুক্তির দাবিতে রায়দিঘী রোড অবরোধ। ,1,Political
Neutral_1231.jpg,ক্লাসে এসে জানতে পারি আজকে পড়া ধরবে তাও আবার কৃষি । ,0,Neutral 
Hateful_2324.jpg,পড়ালেখা পুটকি দিয়ে ঢুকিয়ে দেবো।,1,Personal 
Neutral_1987.jpg,"বড় কথা বলিস না, তুই যে শ্যাম্পু মাথায় দেও, সেই শ্যাম্পু দিয়ে গাড়ি পরিস্কার করি। ",0,Neutral 
Neutral_1041.jpg,"ছেলেরা যেভাবে সেলফি তোলে,  দেখুন এই  পিকচারটিতে। ",0,Neutral 
Neutral_1584.jpg,৩ মাসের প্রেমের পর মেয়ের অবস্থা আর ৩ বছর প্রেমের পর মেয়ের অবস্থা। ,0,Neutral 
Neutral_802.jpg,যখন প্রোপোজ করতে গিয়ে প্রেমিকার বাবার এন্ট্রি হয়। কাকা ফুলটা আপনার জন্য এনেছি আজ বিশ^ কাকা দিবস। ,0,Neutral 
Neutral_1389.jpg,বউ এর চেয়েও শালি সুন্দর হলে যা হয় আর কি। ,0,Neutral 
Hateful_459.jpg,এই জলাবদ্ধতার জন্য ভারত দায়ী। ,1,Geopolitical
Hateful_657.jpg,ভিক্ষুদের বর্বরতা মাত্র ছাড়িয়ে গেছে। ,1,Geopolitical
Neutral_1930.jpg,"লেখাপড়া কেমন চলছে? খুবই ভাল চলতেছে, চলতে চলতে আমাকে রেখেই অনেক দুরে চলে গেছে যে, এখন আর ধরতেই পারছি না। ",0,Neutral 
Hateful_1922.jpg,জামায়াতের রাজনীতি করার নৈতিক অধিকার নেই বলায় এই পুলিশ কে হাছান মাহমুদের দয়িত্ব দিবেন প্রধানমন্ত্রী। ,1,Geopolitical
Neutral_1395.jpg,"স্যার একটু ওয়াশরুমে যাবো,পরীক্ষার সময় কেন যেতে হবে? ",0,Neutral 
Hateful_1071.jpg,"বাংলাদেশের একমাত্র সিরিয়াল কিলার মেজর জিয়া, ৪১৮৬ জন সামরিক কর্মকর্তাকে হত্যা করে মেজর জিয়া। ",1,Political
Hateful_986.jpg,ফাসির হাত থেকে বাচতে দিহানের নতুন ফাদ। ,1,Personal 
Hateful_1965.jpg,মানবিকতা নয় পাশবিকতাই জয়ী। যাদের কাছে গরুর জীবনের দাম মানুষের জীবনের দামের থেকে বেশী। ,1,Personal 
Hateful_1359.jpg,"আর একবার আমার সিজিপিএ জিজ্ঞাসা করে দেখ, গুলি করে দেব। ",1,Personal 
Hateful_173.jpg,আমি তোমার কলা কাপিয়ে দেব। ,1,Personal 
Hateful_506.jpg,সাকিব আল হাসানের  পূজা উদ্বোধনের নেপথ্যের ঘটনা।,1,Religious
Hateful_283.jpg,ভারতের তারা টিভিতে বাংলাদেশের জাতীয় পতাকা পদদলিত। ,1,Geopolitical
Neutral_235.jpg,ঐ ভাতিজা মাস্ক কই? মাস্ক ছাড়া তুমি কোথায় যাচ্ছ ? ,0,Neutral 
Hateful_2001.jpg,দুঃখিত আমরা মুসলিমদের চাকরি দেই না।,1,Religious
Hateful_1337.jpg,গাঁজা খেয়ে ব্যাট করতে নামবেন না। ,1,Personal 
Hateful_1571.jpg,ইসলাম বিদ্বেষী নাস্তিক ব্লগার আসিফ মহিউদ্দিন-এর ফাঁসি চাই। ,1,Religious
Neutral_783.jpg,কেউ চার্জ দেওয়া অবস্থায় মোবাইল টিপবেন না। কারণ আপনি যখন খাবার খান তখন যদি আপনাকে কেউ গলা টিপে ধরে কেমন লাগবে? ,0,Neutral 
Neutral_1227.jpg,আপনাদের ভালো লাগলে এর ২য় পর্ব বের করার জন্য বসে থাকা আমি । ,0,Neutral 
Neutral_1273.jpg,বাপের পকেট থেইকা টাকা চুরি কইরা যখন আবার সেই টাকা বাপের সাথে সাথে আমিও খুঁজতে থাকি। ,0,Neutral 
Neutral_1535.jpg,হঠাৎ কোনো বন্ধু যখন মেসেজ দিয়ে জিজ্ঞেস করে বিকাশে টাকা আছে?,0,Neutral 
Hateful_915.jpg,গৃহবধু খুনের অভিযোগ উঠল শ^শুরবাড়ীর সদস্যদের বিরুদ্ধে। ,1,Personal 
Hateful_1324.jpg,"আর্মিতে পরীক্ষা দিতে আসছি, পাছা দেখাতে নয় । ",1,Neutral 
Hateful_1835.jpg,"ছাত্রলীগ ধর্ষণ করে, শেখ হাসিনা কি করে? ",1,Geopolitical
Hateful_2428.jpg,"চৈত্র মাসের গরম, নষ্টা মাগির চেয়েও বেশরম। ",1,Personal 
Neutral_1064.jpg,"বাবা কোন সময় ধনী কিংবা গরীব হয় না, বাবা সবসময় বাবাই হয়। ",0,Neutral 
Neutral_962.jpg,"১ম বার ফেল করার পর, ২য় বার ফেল করার পর, ৩য় বার ফেল করার পর, এরপর যখনই ফেল করি। ",0,Neutral 
Hateful_2119.jpg,মানুষরূপী পুলিশের নিষ্ঠুর নির্যাতনে পঙ্গু সিলেট মহানগর শিবির নেতা সোহেল।,1,Geopolitical
Neutral_473.jpg,"মিম এ প্রচুর হা হা পরছে, প্রায় সবাই মেয়ে। ",0,Neutral 
Hateful_2049.jpg,ওর পাছায় জোরে ১০টা লাথি মারেন।,1,Personal 
Hateful_1532.jpg,"জনগনের টাকায় নির্বাচনী ব্যয়, কৈ এর তেলে কৈ ভাজা। ",1,Geopolitical
Neutral_1223.jpg,বাসায় এসে মা যখন আমাকে আদর করে ঘরে ঢুকায়|,0,Neutral 
Neutral_1062.jpg,"হ্যালো দোস্ত, ১ ঘন্টা পর পরীক্ষা তুই কি কি পড়ছিস? আমি তো সাদা শার্টের সাতে জিন্স প্যান্ট পড়ছি। ",0,Neutral 
Hateful_1066.jpg,আমরা যেন স্টুপিড জনগোষ্ঠিতে পরিণত না হই। ,1,Personal 
Neutral_1453.jpg,ঢেকে রাখলেই নিরাপদ। খোলা রাখলেই অনিরাপদ। ,0,Neutral 
Hateful_862.jpg,"বালের মতো বউ, একটি বাচ্চা বউয়ের গল্প। ",1,Personal 
Hateful_1923.jpg,শুধ দাঁড়ি-টুপির জন্য গ্রেফতার। এটাতো ট্রাম্পের আমেরিকা আর মোদির ভারতেও সম্ভব না। ,1,Religious
Hateful_831.jpg,"পদচ্যূত হচ্ছেন জেনারেল আজিজ, নতুন ভালোবাসা লে.জে. সফিক। ",1,Personal 
Neutral_1010.jpg,"আমরা মানুষ বলে এখানে থাকি, জানোয়ার হলে এখানে থাকতাম। ",0,Neutral 
Hateful_1050.jpg,"রাষ্ট্রীয় দায়িত্ব রাষ্ট্রপতির হাতে নাই, গোপন তথ্য ফাঁস করলেন রাষ্ট্রপতি। ",1,Political
Neutral_1354.jpg,"ওদিকে আবার দেখি আমার পোস্ট এ আইসা একজন লিখছে, এটা কপি পেস্ট এরকম সেইম পোস্ট ১ মাস আগে দেখছি। ",0,Neutral 
Neutral_906.jpg,"যখন তুমি ক্লাসে ব্যাগ থেকে পানির বোতল বের করো, ভাই আমাকেও একটু দিস। ",0,Neutral 
Hateful_756.jpg,"বরগুনায় রিফাত হত্যা, হত্যাকারীদের সকলের ফাঁসি চাই। ",1,Personal 
Hateful_2461.jpg,করোনা ভাইরাসে অনেকের সারা বছরের প্লান এভাবে সেক্স করা।,1,Personal 
Hateful_2207.jpg,একদম লেটেস্ট মাল।  কে কে এই মাল কে খাইয়া ছাইড়া দিতে পারবেন? ,1,Personal 
Neutral_59.jpg,ঢিল মারার সময় যখন পিওন আমাকে দেখে ফেলে। ,0,Neutral 
Neutral_1397.jpg,বাবা-মা মেয়েকে ডাক্তার বানানোর প্লান করছে আর মেয়ের মন অন্যদিকে। ,0,Neutral 
Hateful_1758.jpg,হালার মুখে মুইত্তা দে। হালায় এক নম¦র ফাউল লোক। ,1,Personal 
Neutral_757.jpg,বন্ধু বিয়ের কার্ড দিয়ে গেলো তাতে লেখা আছে স্টে হোম স্টে সেফ। এখন বুঝতে পারছিনা নিমন্ত্রণ করে গেলো নাকি যেতে বারণ করলো। ,0,Neutral 
Neutral_1236.jpg,"তুই সবকিছুতে খালি মোবাইল মোবাইল করছ, যেইডা আমার দিতে মন চায়না। ",0,Neutral 
Hateful_562.jpg,"চোরের মায়ের বড় গলা, বলছে মাওলানা শাহীনুর হোসেন। ",1,Personal 
Neutral_1151.jpg,"আমি কৃষ্ণ, তুমি রাধা। চাকরি না পেলে আমি বোন, তুমি দাদা। ",0,Neutral 
Hateful_2435.jpg,"যখন রিমোট নিয়ে ভাই বোনদের সাথে কাড়াকাড়ি করতে যেয়ে ভেঙে ফেলি, তখন আব্ব বলে, কাউকে ছাড় দেয়া হবে না। ",1,Personal 
Neutral_854.jpg,"পানিতে যখন নেমেছি মাছ আমি ধরবোই, ভালো যখন বেসেছি বিয়ে আমি করবোই। ",0,Neutral 
Hateful_699.jpg,হজরত মহাউম্মাদ ও কুত্তা বিলাই। ইসলাম ধর্মের প্রিয় নবীকে কটুক্তি। ,1,Religious
Neutral_1068.jpg,নৌকার প্রার্থীর কাছে কাবু বিএনপির সাবু। ,0,Neutral 
Hateful_1313.jpg,সোনার মত চুষে খেয়েও মোটা না হওয়া মেয়ে ইনি। ,1,Personal 
Neutral_824.jpg,গাড়িতে উঠার পর গাড়ির ঝাকুনীর সাথে দেড় ফুট উঁচুতে উঠে যাওয়া প্রাণীগুলোর নাম চিকন মানুষ। ,0,Neutral 
Neutral_1553.jpg,"‘সুখী মানুষ’ পড়ার পর মেয়েটিকে বুঝাচ্ছি, সূখী হতে হলে জামা না পরার গুরুত্ব। ",0,Neutral 
Neutral_517.jpg,"হিমুর প্রতি রুপার ভালোবাসা দেখার পর আমি মনে মনে, ওমাগো টুরু লাভ। ",0,Neutral 
Neutral_1844.jpg,জাপান আমাদের থেকে কেন এতো বেশি উন্নত? ,0,Neutral 
Neutral_205.jpg,"রেষ্টুরেন্টে বিকাশে বিল দেয়া বন্ধু , আমরা হইলাম অতি উচ্চ বংশ। ",0,Neutral 
Neutral_929.jpg,ঘরে বসে পয়সা ডাবল করার সহজ উপায়। ,0,Neutral 
Hateful_2322.jpg,"জোরে দে, জোরে দে। জোরে জোরে লাগা।",1,Personal 
Neutral_1321.jpg,"বন্ধু লুচ্চামি সুরে, আমার তৃতীয় পায়ের একটা মোজা লাগবো একটু ব্যবস্থা করে দে না। ",0,Neutral 
Neutral_133.jpg,"তোর বয়সী মেয়ের বিয়ে হয়ে গেছে আর তুই এখনো মোবাইল টিপ। আন্টি আপনার মতো কতো মানুষ মরি মরি হুতি যায়, আপনি মরবেন কবে? ",0,Neutral 
Neutral_951.jpg,এটা কার জামাই হতে পারে? হুদাই মেনশন করে চ্যাতাইয়া দেন। ,0,Neutral 
Hateful_851.jpg,সবগুলোতে সিল মারা কিসে ভোট দিবো? শালারা আমার ভোটের অধিকার কেড়ে নিল। ,1,Political
